Movie Name,Release Date,Opening Day,Opening Weekend,End of Week 1,Lifetime
Badhai Ho Beti Huee Hai,11-Nov-22,0,0,0.02,0.02
Black Panther: Wakanda Forever (English),11-Nov-22,11.96,39.2,51.5,69.55
Mili,4-Nov-22,0.4,1.55,2.24,2.24
Double XL,4-Nov-22,0.15,0.49,0.6,0.6
"Lyle, Lyle,  ocodile (English)",4-Nov-22,0,0,1,1
Banaras,4-Nov-22,0,0,0.4,0.4
Dhoop Chhaon,4-Nov-22,0,0,0.03,0.03
Phone Bhoot,4-Nov-22,2.05,7.7,12.76,14.01
Ramrajya,4-Nov-22,0,0,0.02,0.02
Tara vs Bilal,28-Oct-22,0,0,0,0.02
Thank God,25-Oct-22,8.1,28.78,32.79,34.89
Ram Setu,25-Oct-22,15.25,55.48,63.87,71.87
Black Adam (English),20-Oct-22,6.8,23.5,34.13,48.13
Mid Day Meeal,14-Oct-22,0,0,0.25,0.25
Aye Zindagi,14-Oct-22,0,0,0.05,0.05
Doctor G,14-Oct-22,3.87,15.03,21.95,26.45
Modi Ji Ki Beti,14-Oct-22,0,0,0.03,0.03
Love You Loktantra,14-Oct-22,0,0,0.04,0.04
Kahani Rubber Band Ki,14-Oct-22,0,0,0.02,0.02
Jaggu Ki Lalten,14-Oct-22,0,0,0.1,0.1
Code Name: Tiranga,14-Oct-22,0.15,0.46,0.7,0.7
Kantara,14-Oct-22,1.27,7.52,15,79.25
Hindutva,7-Oct-22,0,0,0.4,0.4
Nazar Andaaz,7-Oct-22,0,0,0.001,0.001
Chakki,7-Oct-22,0,0,0.02,0.02
The Ghost,7-Oct-22,0,0,1.25,1.25
Goodbye,7-Oct-22,0.93,3.78,5.61,6.38
Aa Bhi Ja O Piya,7-Oct-22,0,0,0.01,0.01
Godfather,5-Oct-22,1.61,6.56,9.03,10.49
Ponniyin Selvan: Part-1,30-Sep-22,1.85,7.6,14.25,25.12
Vikram Vedha,30-Sep-22,10.58,36.94,58.57,78.66
Woh 3 Din,30-Sep-22,0,0,0.02,0.02
Dhokha – Round D Corner,23-Sep-22,1.25,2.4,2.75,2.75
Chup,23-Sep-22,3.06,7.38,9.75,9.75
Vanshree,23-Sep-22,0,0,0.01,0.01
Peepal Tree,23-Sep-22,0,0,0.05,0.05
Ishq Pashmina,23-Sep-22,0,0,0.03,0.03
Middle-Class Love,16-Sep-22,0,0,0.5,0.5
Jahaan Chaar Yaar,16-Sep-22,0,0,0.45,0.45
Jogi,16-Sep-22,0,0,0.1,0.1
Khalli Balli,16-Sep-22,0,0,0.001,0.001
Matto Ki Saikil,16-Sep-22,0,0,0.1,0.1
Siya,16-Sep-22,0,0,0.2,0.2
Saroj Ka Rishta,16-Sep-22,0,0,0.05,0.05
Subway,9-Sep-22,0,0,0.01,0.01
Brahmastra – Part One: Shiva,9-Sep-22,36,120.75,168.75,257.44
Sita Ramam,2-Sep-22,0,0,3.25,8.19
Come on Yaar,2-Sep-22,0,0.02,0,0.02
Dragon Ball Super: Super Hero (English),26-Aug-22,0,0,1.5,1.8
Holy Cow,26-Aug-22,0,0,0.02,0.02
Aanchhi,25-Aug-22,0,0,0.01,0.01
Liger,25-Aug-22,4.5,0,17.9,20.05
Do Baaraa,19-Aug-22,0.72,2.98,3.63,5.35
Hero Ek Villain Anek,19-Aug-22,0,0,0.02,0.02
Karthikeya 2,13-Aug-22,0.07,0.35,5.75,31.05
Laal Singh Chaddha,11-Aug-22,11.7,37.96,50.98,58.73
Raksha Bandhan,11-Aug-22,8.2,28.16,38.3,44.39
Match Of Life,5-Aug-22,0,0,0.04,0.04
Krishna Sangini Yamuna,5-Aug-22,0,0,0.005,0.005
Miami Se New York,5-Aug-22,0,0,0.03,0.03
DC League of Super-Pets (English),5-Aug-22,0,0,2.26,3.01
Bullet Train (English),5-Aug-22,0,0,4.51,5.51
Haryana,5-Aug-22,0,0,0.05,0.05
Masoom Sawaal,5-Aug-22,0,0,0.02,0.02
Naar Ka Sur,5-Aug-22,0,0,0.01,0.01
Ek Villain Returns,29-Jul-22,7.05,23.54,32.92,41.69
Vikrant Rona,28-Jul-22,1.11,5.96,8.14,12.49
RK/RKAY,22-Jul-22,0,0,0.06,0.06
Antaryatri Mahapurush (The Walking God),22-Jul-22,0,0,0.005,0.005
Shamshera,22-Jul-22,10.25,31.75,40.45,42.48
Hit – The First Case,15-Jul-22,1.35,5.59,7.69,9.29
Shabaash Mithu,15-Jul-22,0.4,1.65,2.12,2.23
Ladki – Dragon Girl,15-Jul-22,0,0,0.02,0.02
Judaa Hoke Bhi…,15-Jul-22,0,0,0.25,0.25
Titu Ambani,8-Jul-22,0,0,0.01,0.01
Khuda Haafiz: Chapter ll – Agni Pariksha,8-Jul-22,1.31,6.3,10.6,14.33
Romeo Ke Funday Laajawaab,8-Jul-22,0,0,0.001,0.001
Thor: Love And Thunder (English),7-Jul-22,18.2,64.8,79.55,101.71
Rocketry – The Nambi Effect,1-Jul-22,1.25,7.5,12.49,26.05
Rashtra Kavach OM,1-Jul-22,1.5,4.91,7.01,7.11
Minions: The Rise of Gru (English),1-Jul-22,0.84,5.39,6.97,12.62
Jugjugg Jeeyo,24-Jun-22,9.28,36.93,53.66,85.03
Elvis (English),24-Jun-22,0,0,0.66,0.66
Sherdil – The Pilibhit Saga,24-Jun-22,0,0,0.1,0.1
Ittu Si Baat,17-Jun-22,0,0,0.15,0.15
Nikamma,17-Jun-22,0.45,1.39,1.77,1.77
Ghode Ko Jalebi Khilane Le Ja Riya Hoon,11-Jun-22,0,0,0.1,0.11
Jurassic World Dominion (English),10-Jun-22,8,35.55,47.35,68.56
Dear Dia,10-Jun-22,0,0,0.05,0.05
Anya,10-Jun-22,0,0,0.1,0.1
777 Charlie,10-Jun-22,0.18,1.02,1.9,6.55
Janhit Mein Jaari,10-Jun-22,0.43,2.19,3.33,4.11
Samrat Prithviraj,3-Jun-22,10.7,39.4,55.05,68.05
Major,3-Jun-22,1.1,4.66,7.76,12.71
Vikram – Hit List,3-Jun-22,0.6,2.08,3.45,6.64
Anek,27-May-22,1.77,5.35,8,8.15
3 Shyaane,27-May-22,0,0,0.01,0.01
Love In Ukraine,27-May-22,0,0,0.001,0.001
Dehati Disco,27-May-22,0,0,0.1,0.1
Amaris,27-May-22,0,0,0.0025,0.0025
Haemolymph,27-May-22,0,0,0.005,0.005
Top Gun: Maverick (English),26-May-22,1.94,12.68,17.7,34.5
Bhool Bhulaiyaa 2,20-May-22,14.11,55.96,92.05,185.92
Dhaakad,20-May-22,0.55,1.96,2.58,2.58
Jayeshbhai Jordaar,13-May-22,3.25,12,14.95,15.59
Doctor Strange in the Multiverse of Madness (English),6-May-22,28.35,79.5,101.49,130
Mere Desh Ki Dharti,6-May-22,0,0,0.5,0.5
Runway 34,29-Apr-22,3,13,22.25,32.96
Heropanti 2,29-Apr-22,6.5,16,23.6,24.45
Jersey,22-Apr-22,2.93,12.21,17.2,19.68
K.G.F – Chapter 2,14-Apr-22,53.95,193.99,268.63,434.7
Beast,13-Apr-22,0.55,1.5,1.76,2.3
Fantastic Beasts – The Se ets of Dumbledore (English),8-Apr-22,0,7.98,10.03,13.74
Morbius (English),1-Apr-22,1.15,3.4,4.36,4.56
Attack – Part I,1-Apr-22,3.38,10.91,14.08,16.13
RRR,25-Mar-22,20.07,75.57,132.59,274.31
Bachchhan Paandey,18-Mar-22,13.25,36.17,47.98,49.98
The Kashmir Files,11-Mar-22,3.55,27.15,97.3,252.9
Radhe Shyam,11-Mar-22,4.44,13.94,18.2,19.3
The Batman (English),4-Mar-22,6.66,22,30.08,48.1
One Story Many Ends,4-Mar-22,0,0,0.005,0.005
Toolsidas Junior,4-Mar-22,0,0,0.01,0.01
Jhund,4-Mar-22,1.38,5.58,9.51,15.16
Gangubai Kathiawadi,25-Feb-22,10.5,39.12,68.93,129.1
Valimai,24-Feb-22,0.45,0,0,2.1
Tu Mera Pahela Pyarr,18-Feb-22,0,0,0.001,0.001
Pyar Mein Thoda Twist,18-Feb-22,0,0,0.004,0.005
Before You Die,18-Feb-22,0,0,0.15,0.16
Uncharted (English),18-Feb-22,1.4,5.9,8.1,10.17
Khiladi,11-Feb-22,0,0,3,4
Badhaai Do,11-Feb-22,1.65,7.82,12.6,20.62
Lucknow Junction,28-Jan-22,0,0,0.01,0.01
The King’s Man (English),14-Jan-22,0,0,0.76,1.06
Satyaprem Ki Katha,29-Jun-23,9.25,0,0,9.25
192  – Horrors of the Heart,23-Jun-23,1.48,5.42,8.73,8.73
Adipurush,16-Jun-23,36,106,124.15,133.85
The Flash (English),15-Jun-23,4.3,17.38,22.36,22.36
Transformers: Rise of the Beasts (English),8-Jun-23,4.75,15.65,23.2,26.31
To Catch a Killer (English),2-Jun-23,0,0,0.12,0.12
The Boogeyman (English),2-Jun-23,0,0,0.6,0.6
Bandaa,2-Jun-23,0,0,0.01,0.01
Zara Hatke Zara Bachke,2-Jun-23,5.49,22.59,37.35,82.53
Chidiakhana,2-Jun-23,0,0,0.07,0.07
Spider-Man: A oss The Spider-Verse (English),1-Jun-23,4.2,18.84,25.82,40.52
Chal Zindagi,26-May-23,0,0,0.03,0.03
Jogira Sara Ra Ra,26-May-23,0.3,1.03,1.75,1.75
The Little Mermaid (English),26-May-23,0,0,5,6.6
The  eator Sarjanhar,26-May-23,0.01,0,0,0.01
Pyara Kulhad,26-May-23,0,0,0.01,0.01
Aazam – Rise Of A New Don,26-May-23,0,0,0.3,0.3
Auhaam,26-May-23,0,0,0.0015,0.0015
La Vaste,26-May-23,0.01,0.03,0.06,0.06
About My Father (English),26-May-23,0,0,0.2,0.2
Beau is Afraid (English),26-May-23,0,0,0.22,0.22
NRI Wives,26-May-23,0,0,0.05,0.05
Bheege Honth Tere,19-May-23,0,0,0.001,0.001
Chaar Lugaai,19-May-23,0,0,0.002,0.002
8 A.M. Metro,19-May-23,0,0,0.07,0.07
Unlock Zindagi,19-May-23,0,0,0.02,0.02
Fast X (English),18-May-23,11.9,48.1,78.72,108.83
Asterix and Obelix – The Middle Kingdom (English),12-May-23,0,0,0.13,0.13
Ab Dilli Dur Nahin,12-May-23,0,0,0.1,0.1
Love Again (English),12-May-23,0,0,0.6,0.6
Rosh,12-May-23,0,0,0.03,0.03
To Leslie (English),12-May-23,0,0,0.02,0.02
A Winter Tale at Shimla,12-May-23,0,0,0.05,0.05
Music School,12-May-23,0,0,0.1,0.1
IB 71,12-May-23,1.55,7.18,11.01,23.13
Mother Teresa & Me (English),5-May-23,0,0,0.03,0.03
The Kerala Story,5-May-23,8.05,35.49,81.14,242.2
Unwoman,5-May-23,0,0,0.001,0.001
Afwaah,5-May-23,0,0,0.3,0.3
Guardians Of The Galaxy Vol. 3 (English),5-May-23,6.55,23.25,34,52.34
Ponniyin Selvan: Part-2,28-Apr-23,2.18,9.47,14.24,17.39
The Song of Scorpions,28-Apr-23,0,0,0.12,0.12
Bad Boy,28-Apr-23,0.1,0.27,0.31,0.31
Azamgarh,28-Apr-23,0,0,0.005,0.005
Bera: Ek Aghori,28-Apr-23,0,0,0.01,0.01
Sisu (English),28-Apr-23,0.19,0.89,1.56,1.56
Evil Dead Rise (English),21-Apr-23,0,0,16,36.5
Chengiz,21-Apr-23,0,0,1.25,1.25
Kisi Ka Bhai Kisi Ki Jaan,21-Apr-23,15.81,68.17,92.21,110.53
Kedar,21-Apr-23,0,0,0.001,0.001
Renfield (English),14-Apr-23,0,0,0.32,0.32
Sir Madam Sarpanch,14-Apr-23,0,0,0.04,0.04
Bicycle Days,14-Apr-23,0,0,0.07,0.07
Pinky Beauty Parlour,14-Apr-23,0,0,0.05,0.05
The Inspection (English),14-Apr-23,0,0,0.05,0.05
Shaakuntalam,14-Apr-23,0.32,0.93,1.27,1.27
Chhipkali,14-Apr-23,0,0,0.001,0.001
Gumraah,7-Apr-23,1.12,3.97,5.93,8.28
The Lost King (English),7-Apr-23,0,0,0.07,0.07
August 16 1947,7-Apr-23,0,0,1,1
The Pope’s Exorcist (English),7-Apr-23,1.47,4.42,6.25,12.95
The Super Mario Bros. Movie (English),7-Apr-23,1.19,3.84,5.07,11.24
Dungeons and Dragons: Honor Among Thieves (English),31-Mar-23,0,0,1.5,1.8
Bholaa,30-Mar-23,11.2,40.4,54.8,82.04
John Wick: Chapter 4 (English),24-Mar-23,2.5,24.27,32.09,53.21
Bheed,24-Mar-23,0.4,1.4,1.98,2.03
Mrs. Chatterjee Vs Norway,17-Mar-23,1.27,6.42,10.51,21.67
Shubh Nikah,17-Mar-23,0.06,0.32,0,0.47
What’s Love Got To Do with It? (English),17-Mar-23,0,0,0.2,0.2
Shazam! Fury of the Gods (English),17-Mar-23,0,0,10.2,12.7
Underworld Ka Kabzaa,17-Mar-23,0,0,3.25,3.25
Zwigato,17-Mar-23,0,0,1.5,1.5
S eam VI (English),10-Mar-23,0,0,1,1
Lohardaga,10-Mar-23,0,0,0.01,0.01
65 (English),10-Mar-23,0,0,1.75,1.75
Tar (English),10-Mar-23,0,0,0.2,0.2
Tu Jhoothi Main Makkaar,8-Mar-23,15.73,70.64,92.84,149.05
The Eternal Daughter (English),3-Mar-23,0,0,0.05,0.05
Triangle Of Sadness (English),3-Mar-23,0,0,0.25,0.25
InCar,3-Mar-23,0,0,0.06,0.06
 eed III (English),3-Mar-23,0,0,1.75,1.75
Selfiee,24-Feb-23,2.55,10.3,14.1,16.85
Main Raj Kapoor Ho Gaya,17-Feb-23,0,0,0.001,0.001
Shehzada,17-Feb-23,6,20.2,26,32.2
Ant-Man and the Wasp: Quantumania (English),17-Feb-23,8.1,24.1,30.35,43.69
The Fablemans (English),10-Feb-23,0,0,0.3,0.3
A Man Called Otto (English),10-Feb-23,0,0,0.65,0.65
Magic Mike’s Last Dance (English),10-Feb-23,0,0,0.15,0.15
Shiv Shastri Balboa,10-Feb-23,0,0,0.55,0.55
Faraaz,3-Feb-23,0,0,0.15,0.15
Knock at the Cabin (English),3-Feb-23,0,0,0.35,0.35
Daman,3-Feb-23,0,0,0.25,0.25
The Woman King (English),3-Feb-23,0,0,0.5,0.5
The Whale (English),3-Feb-23,0,0,0.32,0.32
Almost Pyaar With DJ Mohabbat,3-Feb-23,0,0,0.25,0.25
Gandhi Godse – Ek Yudh,26-Jan-23,0,0,2,2.4
Pathaan,25-Jan-23,57,280.75,378.15,543.05
Zindagi Shatranj Hai,20-Jan-23,0,0,0.01,0.01
Junglemahal: The Awakening,20-Jan-23,0,0,0.04,0.04
Puss in Boots: The Last Wish (English),20-Jan-23,0.29,1.33,1.76,2.26
Varisu,13-Jan-23,0.8,4.09,6.22,9.39
Sachin The Ultimate Winner,13-Jan-23,0,0,0.002,0.002
Kuttey,13-Jan-23,1,3.2,4.05,4.65
Lakadbaggha,13-Jan-23,0,0,0.11,0.11
